timestamp,lat,long,value1
1483225836.0,15.64700031,215.4759979,3.58E+11
1483225837.0,15.59700012,215.5149994,3.54E+11
1483225838.0,15.54699993,215.5540009,3.58E+11
1483225839.0,15.49800014,215.5930023,3.53E+11
1483225840.0,15.44799995,215.6320038,3.56E+11
1483225841.0,15.39799976,215.6710052,3.68E+11
1483225842.0,15.34799957,215.7100067,3.83E+11
1483225843.0,15.29800034,215.7489929,3.78E+11
1483225844.0,15.24800014,215.7879944,3.78E+11
1483225845.0,15.19799995,215.8269958,3.96E+11
1483225846.0,15.14799976,215.8659973,4E+11
1483225847.0,15.09899998,215.9049988,3.89E+11
1483225848.0,15.04800034,215.9440002,4.22E+11
1483225849.0,14.99800014,215.9830017,4.19E+11
1483225850.0,14.94799995,216.0220032,4.24E+11
1483225851.0,14.89799976,216.0610046,4.14E+11
1483225852.0,14.84799957,216.1000061,4.2E+11
1483225853.0,14.79800034,216.1380005,4.36E+11
1483225854.0,14.74800014,216.177002,4.35E+11
1483225855.0,14.69799995,216.2160034,4.43E+11
1483225856.0,14.64799976,216.2550049,4.39E+11
1483225857.0,14.59799957,216.2929993,4.54E+11
1483225858.0,14.54800034,216.3320007,4.62E+11
1483225859.0,14.49800014,216.3710022,4.67E+11
1483225860.0,14.44799995,216.4089966,4.61E+11
1483225861.0,14.39799976,216.447998,4.77E+11
1483225862.0,14.34799957,216.4859924,4.86E+11
1483225863.0,14.29800034,216.5249939,4.9E+11
1483225864.0,14.24800014,216.5639954,5.1E+11
1483225865.0,14.19799995,216.602005,5.26E+11
1483225866.0,14.14799976,216.6410065,5.34E+11
1483225867.0,14.09799957,216.6790009,5.4E+11
1483225868.0,14.04699993,216.7180023,5.59E+11
1483225869.0,13.99699974,216.7570038,5.72E+11
1483225870.0,13.94699955,216.7949982,5.85E+11
1483225871.0,13.89700031,216.8329926,6E+11
1483225872.0,13.84599972,216.871994,6.19E+11
1483225873.0,13.79599953,216.9100037,6.24E+11
1483225874.0,13.74600029,216.9490051,6.41E+11
1483225875.0,13.6960001,216.9869995,6.52E+11
