latitude, longitude, E-density
53.5, 105, 104439449267.059
53.5, 110, 92067138018.42097
53.5, 115, 81573354856.7194
53.5, 120, 72905474947.70296
53.5, 125, 66039879960.75915
53.5, 130, 60751118054.54763
53.5, 135, 56862183843.87579
53.5, 140, 54207252991.856125
53.5, 145, 52598307628.569786
53.5, 150, 51803914142.165695
53.5, 155, 51538357496.97977
53.5, 160, 51604761602.34818
53.5, 165, 51751098266.86333
53.5, 170, 51805929536.01247
53.5, 175, 51613221656.98854
53.5, 180, 51124128171.179016
56.0, -180, 45554430486.04953
56.0, -175, 45250122718.944824
56.0, -170, 44835342603.26752
56.0, -165, 44394023201.79049
56.0, -160, 44052174651.23679
56.0, -155, 43923493143.767944
56.0, -150, 44105109064.65069
56.0, -145, 44649173405.637054
56.0, -140, 45533457446.65534
56.0, -135, 46668485614.54257
56.0, -130, 47903239294.197
56.0, -125, 49014477923.8356
56.0, -120, 49743046852.52157
56.0, -115, 49843072882.206505
56.0, -110, 49142405213.19003
56.0, -105, 47595344949.27246
56.0, -100, 45315805130.88999
56.0, -95, 42578002965.736275
56.0, -90, 39761637105.91307
56.0, -85, 37317438020.47517
56.0, -80, 35610303174.742035
56.0, -75, 34949533755.50689
56.0, -70, 35523072773.00146
56.0, -65, 37445545965.69038
56.0, -60, 40766892774.912674
56.0, -55, 45462401773.04269
56.0, -50, 51478680387.21593
56.0, -45, 58677247450.81522
56.0, -40, 66945765920.93511
56.0, -35, 76118006164.8885
56.0, -30, 86071081287.28186
56.0, -25, 96546428218.9358
56.0, -20, 106873499776.2987
56.0, -15, 116023140612.42065
56.0, -10, 124663797485.87527
56.0, -5, 133130880319.892
56.0, 0, 141570703133.91397
56.0, 5, 149912478756.86075
56.0, 10, 157973418995.34384
56.0, 15, 165498729083.3521
56.0, 20, 172215303337.3507
56.0, 25, 177908247589.13773
56.0, 30, 182438154385.22485
56.0, 35, 185746558217.00934
56.0, 40, 187843203889.1912
56.0, 45, 188777218395.30365
56.0, 50, 188610994503.37753
56.0, 55, 187379243562.19278
56.0, 60, 185071465355.90924
56.0, 65, 181616500001.73373
56.0, 70, 176892410287.95706
56.0, 75, 170663103861.57593
56.0, 80, 162457284567.71683
56.0, 85, 150304052855.67593
56.0, 90, 135517761620.86984
56.0, 95, 120146418480.33568
56.0, 100, 105505680463.6233
56.0, 105, 92392660244.45326
56.0, 110, 81045806856.46506
56.0, 115, 71541049017.5526
56.0, 120, 63792411911.87281
56.0, 125, 57747827986.52708
56.0, 130, 53149624481.564995
56.0, 135, 49788797501.714966
56.0, 140, 47507240785.273544
56.0, 145, 46125878012.426384
56.0, 150, 45446194399.51355
56.0, 155, 45239582127.63328
56.0, 160, 45331593394.61566
56.0, 165, 45509149747.42595
56.0, 170, 45664460590.8933
56.0, 175, 45693461100.16652
56.0, 180, 45554430486.04954
58.5, -180, 40981481395.91488
58.5, -175, 41189400121.81231
58.5, -170, 41370534859.05408
58.5, -165, 41585239497.94961
58.5, -160, 41911613003.99154
58.5, -155, 42419584448.34427
58.5, -150, 43176115880.02517
58.5, -145, 44202156657.25056
58.5, -140, 45457218215.56665
58.5, -135, 46848979933.33074
58.5, -130, 48227859717.806816
58.5, -125, 49392814811.727776
58.5, -120, 50117942386.76938
58.5, -115, 50197062532.9492
58.5, -110, 49481672802.27527
58.5, -105, 47936556780.48626
58.5, -100, 45668497592.88381
58.5, -95, 42922264110.83262
58.5, -90, 40048078155.67429
58.5, -85, 37451577508.20933
58.5, -80, 35486838262.31384
58.5, -75, 34439618285.68974
58.5, -70, 34490963237.43821
58.5, -65, 35746339920.24345
58.5, -60, 38257666255.870026
58.5, -55, 42011406730.46261
58.5, -50, 46991932283.17989
58.5, -45, 53119527255.42295
58.5, -40, 60339984667.1692
58.5, -35, 68564263352.072044
58.5, -30, 77725435264.50244
58.5, -25, 87705126373.31682
58.5, -20, 98286007285.0682
58.5, -15, 108755525789.9136
58.5, -10, 118408924927.45491
58.5, -5, 127706419192.25069
58.5, 0, 136768461112.55075
58.5, 5, 145568159299.13275
58.5, 10, 153967392320.8358
58.5, 15, 161751217695.1722
58.5, 20, 168667714833.6767
58.5, 25, 174508399884.12872
58.5, 30, 179128055931.61386
58.5, 35, 182442203760.87732
58.5, 40, 184420273339.664
58.5, 45, 185074426908.5956
58.5, 50, 184433038278.8209
58.5, 55, 182513582737.09665
58.5, 60, 179314855920.07318
58.5, 65, 174786017055.22192
58.5, 70, 168775588041.0411
58.5, 75, 160930053078.46838
58.5, 80, 149771050009.79263
58.5, 85, 135884533182.81297
58.5, 90, 120996424178.26414
58.5, 95, 106363369797.05101
58.5, 100, 92849412686.78148
58.5, 105, 80972193012.7628
58.5, 110, 70809095390.12634
58.5, 115, 62355157437.189865
58.5, 120, 55513602456.51048
58.5, 125, 50207809958.98888
58.5, 130, 46205943902.47866
58.5, 135, 43322534860.21909
58.5, 140, 41385424965.37633
58.5, 145, 40214167772.435684
58.5, 150, 39656216041.551216
58.5, 155, 39535158806.91158
58.5, 160, 39708931853.47721
58.5, 165, 40011771528.30375
58.5, 170, 40368472326.05737
58.5, 175, 40705128756.68886
58.5, 180, 40981481395.9149
61.0, -180, 37729265347.01958
61.0, -175, 38471182631.86563
61.0, -170, 39255959895.37882
61.0, -165, 40117700899.78832
61.0, -160, 41102860134.61724
61.0, -155, 42251176358.90375
61.0, -150, 43590936954.42143
61.0, -145, 45111198871.181244
61.0, -140, 46757197769.685005
61.0, -135, 48429072447.75714
61.0, -130, 49977694244.227356
61.0, -125, 51220033571.61846
61.0, -120, 51957728471.77088
61.0, -115, 52023487809.12838
61.0, -110, 51278607308.28755
61.0, -105, 49689112199.29366
61.0, -100, 47363017562.35267
61.0, -95, 44526002397.68457
61.0, -90, 41513615193.33131
61.0, -85, 38696640381.06403
61.0, -80, 36423916377.948616
61.0, -75, 34963346290.41117
61.0, -70, 34489676898.42095
61.0, -65, 35100966226.48501
61.0, -60, 36845526808.03209
61.0, -55, 39711666872.14224
61.0, -50, 43706803604.51189
61.0, -45, 48796964966.20884
61.0, -40, 54953809891.04355
61.0, -35, 62122833249.815926
61.0, -30, 70273816074.64021
61.0, -25, 79356585921.23016
61.0, -20, 89268030128.66982
61.0, -15, 99751188064.27177
61.0, -10, 110335183355.76703
61.0, -5, 120211576224.71353
61.0, 0, 129687725213.48712
61.0, 5, 138707951974.41162
61.0, 10, 147190140416.24097
61.0, 15, 154977746019.1482
61.0, 20, 161850392548.77786
61.0, 25, 167613409458.6884
61.0, 30, 172128904061.13654
61.0, 35, 175305406494.20627
61.0, 40, 177081172389.47958
61.0, 45, 177434363841.0184
61.0, 50, 176366479725.2963
61.0, 55, 173865133577.83667
61.0, 60, 169915260103.7955
61.0, 65, 164440140928.68246
61.0, 70, 157210483571.41223
61.0, 75, 146779969114.7345
61.0, 80, 134064608782.47295
61.0, 85, 120209799838.18306
61.0, 90, 106233207413.92278
61.0, 95, 92972670965.56564
61.0, 100, 80953397140.8319
61.0, 105, 70494469160.56383
61.0, 110, 61602256285.971855
61.0, 115, 54246517644.69009
61.0, 120, 48321243763.24161
61.0, 125, 43732991211.74075
61.0, 130, 40291224114.363655
61.0, 135, 37841199025.21631
61.0, 140, 36220885088.41483
61.0, 145, 35269235450.85358
61.0, 150, 34867706481.06004
61.0, 155, 34880069697.42359
61.0, 160, 35197509658.78331
61.0, 165, 35698039244.29912
61.0, 170, 36321776093.09746
61.0, 175, 37009294569.311264
61.0, 180, 37729265347.01956
63.5, -180, 36033950911.98584
63.5, -175, 37317615870.75224
63.5, -170, 38699702653.70078
63.5, -165, 40191056310.46109
63.5, -160, 41815400057.70288
63.5, -155, 43582085974.34732
63.5, -150, 45482720904.64374
63.5, -145, 47486852700.42439
63.5, -140, 49520947853.21177
63.5, -135, 51469555684.26702
63.5, -130, 53185142890.50396
63.5, -125, 54496663795.07328
63.5, -120, 55235245044.28292
63.5, -115, 55277381854.295654
63.5, -110, 54483211898.86158
63.5, -105, 52816097215.83728
63.5, -100, 50380980862.27245
63.5, -95, 47382685242.55725
63.5, -90, 44161244180.62709
63.5, -85, 41064719477.98946
63.5, -80, 38439114102.73086
63.5, -75, 36537721954.16458
63.5, -70, 35528512927.60566
63.5, -65, 35504252936.10353
63.5, -60, 36507986407.3335
63.5, -55, 38527044146.372665
63.5, -50, 41578214668.69191
63.5, -45, 45659710296.70233
63.5, -40, 50744082372.093445
63.5, -35, 56776264610.04173
63.5, -30, 63755504673.20852
63.5, -25, 71671020627.23782
63.5, -20, 80448465367.04591
63.5, -15, 89940146616.1856
63.5, -10, 99973705368.35056
63.5, -5, 110225170364.04749
63.5, 0, 119972855255.05257
63.5, 5, 129012952068.72174
63.5, 10, 137395277824.12044
63.5, 15, 145005702471.41525
63.5, 20, 151655920053.1536
63.5, 25, 157175615675.47083
63.5, 30, 161438214427.46304
63.5, 35, 164345004043.4087
63.5, 40, 165826158333.16168
63.5, 45, 165840087442.5789
63.5, 50, 164351763288.55002
63.5, 55, 161303517131.1175
63.5, 60, 156628417825.1217
63.5, 65, 149847192699.8771
63.5, 70, 140492708077.42505
63.5, 75, 129310569912.11444
63.5, 80, 116986548505.3324
63.5, 85, 104286341611.32925
63.5, 90, 91915606311.16281
63.5, 95, 80433464876.58855
63.5, 100, 70127764660.00739
63.5, 105, 61178760815.68892
63.5, 110, 53594122386.79855
63.5, 115, 47360353403.66815
63.5, 120, 42359348828.70572
63.5, 125, 38490631095.43692
63.5, 130, 35603600758.266426
63.5, 135, 33566916610.816086
63.5, 140, 32257687132.45627
63.5, 145, 31555606988.51784
63.5, 150, 31359771132.85027
63.5, 155, 31561758208.163628
63.5, 160, 32084353881.39429
63.5, 165, 32842675309.132484
63.5, 170, 33782946844.48196
63.5, 175, 34852595621.410904
63.5, 180, 36033950911.98646
66.0, -180, 36070015044.187126
66.0, -175, 37892329426.636856
66.0, -170, 39855763701.850624
66.0, -165, 41958128298.02606
66.0, -160, 44193754887.861176
66.0, -155, 46536445007.63251
66.0, -150, 48953608285.36532
66.0, -145, 51400272373.77615
66.0, -140, 53782358631.32999
66.0, -135, 55979136258.097206
66.0, -130, 57839547612.12593
66.0, -125, 59194569195.59179
66.0, -120, 59905870222.89442
66.0, -115, 59888386961.14324
66.0, -110, 59006914162.28521
66.0, -105, 57232761432.83955
66.0, -100, 54654977137.2643
66.0, -95, 51448975964.83752
66.0, -90, 47969406709.8972
66.0, -85, 44549247794.19885
66.0, -80, 41537381431.63441
66.0, -75, 39176126767.217125
66.0, -70, 37621812811.85538
66.0, -65, 36960900145.92992
66.0, -60, 37233354165.13796
66.0, -55, 38434473255.90681
66.0, -50, 40572630644.49622
66.0, -45, 43645025372.17448
66.0, -40, 47631608261.598946
66.0, -35, 52490221106.86949
66.0, -30, 58217221301.67714
66.0, -25, 64800266391.8191
66.0, -20, 72178878105.21089
66.0, -15, 80253304828.62637
66.0, -10, 88914819774.43204
66.0, -5, 97970077333.47809
66.0, 0, 107128464562.9517
66.0, 5, 116035373833.94913
66.0, 10, 124336392552.23682
66.0, 15, 131579855418.66743
66.0, 20, 137857741331.7827
66.0, 25, 143004592004.59326
66.0, 30, 146894673808.33563
66.0, 35, 149416938797.23105
66.0, 40, 150502014862.56085
66.0, 45, 150091190878.03903
66.0, 50, 148124448272.43878
66.0, 55, 144025727421.93146
66.0, 60, 138022956499.9374
66.0, 65, 130272960400.50092
66.0, 70, 121046444811.64801
66.0, 75, 110732736612.00143
66.0, 80, 99885121051.4209
66.0, 85, 89033786684.11662
66.0, 90, 78648305490.4324
66.0, 95, 69102125824.61293
66.0, 100, 60567871048.93775
66.0, 105, 53164353433.10449
66.0, 110, 46902604092.2624
66.0, 115, 41780768564.88
66.0, 120, 37691730588.54161
66.0, 125, 34548306791.27214
66.0, 130, 32231197639.05963
66.0, 135, 30630597166.025307
66.0, 140, 29665790909.2826
66.0, 145, 29255415020.965763
66.0, 150, 29315917819.67246
66.0, 155, 29762985678.860607
66.0, 160, 30547955753.883316
66.0, 165, 31615601422.12766
66.0, 170, 32916259231.348118
66.0, 175, 34405821754.06372
66.0, 180, 36070015044.18775
68.5, -180, 37958574806.53178
68.5, -175, 40316698158.460045
68.5, -170, 42844215925.545135
68.5, -165, 45524892518.40206
68.5, -160, 48323749726.5844
68.5, -155, 51189006347.32924
68.5, -150, 54062695415.31875
68.5, -145, 56867803413.4062
68.5, -140, 59510739834.01034
68.5, -135, 61899119502.16727
68.5, -130, 63862735100.2029
68.5, -125, 65224113223.82517
68.5, -120, 65870545814.2273
68.5, -115, 65737102383.858284
68.5, -110, 64715984870.97614
68.5, -105, 62807949300.26316
68.5, -100, 60069137528.37493
68.5, -95, 56636062015.32613
68.5, -90, 52877862718.23219
68.5, -85, 49111368149.598305
68.5, -80, 45696600864.52919
68.5, -75, 42871340399.192986
68.5, -70, 40771862511.246605
68.5, -65, 39477516638.969574
68.5, -60, 39024898124.67976
68.5, -55, 39422536182.27629
68.5, -50, 40665100938.78947
68.5, -45, 42727642401.07417
68.5, -40, 45601615816.3441
68.5, -35, 49272384049.41159
68.5, -30, 53711462794.184586
68.5, -25, 58876304086.58745
68.5, -20, 64724328151.940285
68.5, -15, 71191913924.64673
68.5, -10, 78166971854.07718
68.5, -5, 85482100217.07576
68.5, 0, 92971749309.25922
68.5, 5, 100421414986.17776
68.5, 10, 107548568056.4659
68.5, 15, 114073199407.3072
68.5, 20, 119741977878.52599
68.5, 25, 124345457003.79608
68.5, 30, 127694564938.6228
68.5, 35, 129634172728.64644
68.5, 40, 130076516369.32323
68.5, 45, 128958291276.60133
68.5, 50, 126249774956.34752
68.5, 55, 121976961788.47766
68.5, 60, 116253905304.402
68.5, 65, 109273885118.68613
68.5, 70, 101323135924.25957
68.5, 75, 92722610784.4037
68.5, 80, 83880885148.96643
68.5, 85, 75164527984.97559
68.5, 90, 66875584927.042915
68.5, 95, 59256753594.43572
68.5, 100, 52452369716.94759
68.5, 105, 46572007238.24009
68.5, 110, 41613126990.31305
68.5, 115, 37572214064.832436
68.5, 120, 34374222141.976105
68.5, 125, 31959614972.676033
68.5, 130, 30233326887.06188
68.5, 135, 29107910056.226715
68.5, 140, 28537866218.51006
68.5, 145, 28472199018.41787
68.5, 150, 28848077695.038025
68.5, 155, 29604964740.03808
68.5, 160, 30716113709.702454
68.5, 165, 32145756174.628544
68.5, 170, 33849863172.521805
68.5, 175, 35794161314.10584
68.5, 180, 37958574806.53177
71.0, -180, 41791727803.650856
71.0, -175, 44676577522.9271
71.0, -170, 47738241860.16107
71.0, -165, 50935299276.65173
71.0, -160, 54214067684.144104
71.0, -155, 57514708467.26743
71.0, -150, 60751314441.967415
71.0, -145, 63816112543.38217
71.0, -140, 66621310944.36751
71.0, -135, 69092332845.93015
71.0, -130, 71060354726.73509
71.0, -125, 72369812878.01462
71.0, -120, 72914657337.2634
71.0, -115, 72633623766.92133
71.0, -110, 71450252599.22617
71.0, -105, 69393673853.57951
71.0, -100, 66484782391.34808
71.0, -95, 62814785301.82534
71.0, -90, 58778528166.68227
71.0, -85, 54681577582.89376
71.0, -80, 50878894989.44021
71.0, -75, 47605607044.45269
71.0, -70, 44975529514.25634
71.0, -65, 43063612464.7244
71.0, -60, 41901329891.59172
71.0, -55, 41500285126.15699
71.0, -50, 41851664983.335495
71.0, -45, 42923491621.64951
71.0, -40, 44703031376.47483
71.0, -35, 47180988582.92512
71.0, -30, 50315909664.950005
71.0, -25, 54048963242.906685
71.0, -20, 58342664276.95116
71.0, -15, 63149887573.1749
71.0, -10, 68357459849.74674
71.0, -5, 73810855616.32445
71.0, 0, 79403466371.93991
71.0, 5, 85003489463.13863
71.0, 10, 90386566684.8434
71.0, 15, 95318536952.05936
71.0, 20, 99606567784.155
71.0, 25, 103074713259.8776
71.0, 30, 105533312327.58934
71.0, 35, 106828062103.93755
71.0, 40, 106888086500.8075
71.0, 45, 105679462883.05772
71.0, 50, 103221046097.20604
71.0, 55, 99589807486.38332
71.0, 60, 94906634666.69937
71.0, 65, 89336150717.90439
71.0, 70, 83122240179.18222
71.0, 75, 76509425293.97957
71.0, 80, 69776274173.37575
71.0, 85, 63173004828.09068
71.0, 90, 56902305435.58764
71.0, 95, 51128021406.23412
71.0, 100, 45974818118.38178
71.0, 105, 41540637920.64177
71.0, 110, 37823073876.00765
71.0, 115, 34826033399.420265
71.0, 120, 32498563359.16736
71.0, 125, 30800610250.13102
71.0, 130, 29674820503.06389
71.0, 135, 29066956137.497475
71.0, 140, 28950333926.736977
71.0, 145, 29293244003.505657
71.0, 150, 30055265776.76198
71.0, 155, 31199114607.942036
71.0, 160, 32707262665.510715
71.0, 165, 34551740815.0372
71.0, 170, 36698369611.80275
71.0, 175, 39121074875.351746
71.0, 180, 41791727803.650856
73.5, -180, 47613838602.15037
73.5, -175, 50988156909.66661
73.5, -170, 54518108561.63748
73.5, -165, 58125070075.91019
73.5, -160, 61753681339.42639
73.5, -155, 65354594123.06876
73.5, -150, 68819300278.7136
73.5, -145, 72032631651.08391
73.5, -140, 74891888642.69829
73.5, -135, 77293263745.8686
73.5, -130, 79125012503.29231
73.5, -125, 80308640943.94861
73.5, -120, 80717986219.69064
73.5, -115, 80286594157.72641
73.5, -110, 78951134092.32265
73.5, -105, 76743941648.6916
73.5, -100, 73670012738.83635
73.5, -95, 69777217036.643
73.5, -90, 65498018477.32306
73.5, -85, 61140041647.23793
73.5, -80, 57014787281.57527
73.5, -75, 53344693583.79232
73.5, -70, 50225079360.061935
73.5, -65, 47728044005.67894
73.5, -60, 45884400705.24107
73.5, -55, 44704200540.582214
73.5, -50, 44179734535.134834
73.5, -45, 44287448929.27726
73.5, -40, 45004842022.42087
73.5, -35, 46310054958.17923
73.5, -30, 48162317009.31215
73.5, -25, 50506254835.4277
73.5, -20, 53299420837.06904
73.5, -15, 56495155135.33098
73.5, -10, 59996938084.02878
73.5, -5, 63680314298.77711
73.5, 0, 67460945708.694725
73.5, 5, 71242414378.08646
73.5, 10, 74865135704.48558
73.5, 15, 78162281603.47362
73.5, 20, 81001820661.71474
73.5, 25, 83262642436.78674
73.5, 30, 84804001788.00194
73.5, 35, 85510067356.39946
73.5, 40, 85336818184.15187
73.5, 45, 84269098213.00055
73.5, 50, 82333091195.66902
73.5, 55, 79602450793.71576
73.5, 60, 76155732776.62625
73.5, 65, 72091780723.09454
73.5, 70, 67607088625.80932
73.5, 75, 62889957354.644646
73.5, 80, 58110095197.215065
73.5, 85, 53427038441.2886
73.5, 90, 48986154780.94628
73.5, 95, 44905458363.24377
73.5, 100, 41278743140.92786
73.5, 105, 38181580841.502235
73.5, 110, 35624967114.42098
73.5, 115, 33626440866.78922
73.5, 120, 32150237358.394966
73.5, 125, 31169055257.6792
73.5, 130, 30667729972.121128
73.5, 135, 30626167442.797665
73.5, 140, 31025002777.162113
73.5, 145, 31844469006.856667
73.5, 150, 33063502583.894176
73.5, 155, 34662613746.909424
73.5, 160, 36625749472.61847
73.5, 165, 38929260535.13906
73.5, 170, 41546926034.36975
73.5, 175, 44453835090.526505
73.5, 180, 47613838602.15037
76.0, -180, 55334241301.2668
76.0, -175, 59094027550.655624
76.0, -170, 62960650227.1867
76.0, -165, 66834318122.84467
76.0, -160, 70657112471.11
76.0, -155, 74377034407.51974
76.0, -150, 77883690985.87064
76.0, -145, 81078709225.3019
76.0, -140, 83843514357.10847
76.0, -135, 86049698033.30502
76.0, -130, 87645164889.7062
76.0, -125, 88612423272.8931
76.0, -120, 88831304180.16873
76.0, -115, 88268066705.03967
76.0, -110, 86815186022.9532
76.0, -105, 84448240092.00893
76.0, -100, 81222038099.54636
76.0, -95, 77176401177.08855
76.0, -90, 72756041613.59967
76.0, -85, 68272776728.88848
76.0, -80, 63956961414.81298
76.0, -75, 59999520701.408714
76.0, -70, 56482754144.252174
76.0, -65, 53475027113.35411
76.0, -60, 51010568693.26368
76.0, -55, 49104193423.5794
76.0, -50, 47751617268.26659
76.0, -45, 46938601882.109726
76.0, -40, 46642213176.72046
76.0, -35, 46832392487.00738
76.0, -30, 47472400977.935616
76.0, -25, 48516073807.914314
76.0, -20, 49920288441.031204
76.0, -15, 51642319407.78261
76.0, -10, 53603802984.031
76.0, -5, 55706831516.12221
76.0, 0, 57889100333.20652
76.0, 5, 60085021764.984566
76.0, 10, 62184099556.7892
76.0, 15, 64073310151.99283
76.0, 20, 65670308535.94706
76.0, 25, 66900159328.80231
76.0, 30, 67675819036.74893
76.0, 35, 67927307938.912315
76.0, 40, 67628155960.99419
76.0, 45, 66770896092.96472
76.0, 50, 65374504915.56656
76.0, 55, 63486862986.71028
76.0, 60, 61159510921.64501
76.0, 65, 58455254426.37848
76.0, 70, 55500282413.60336
76.0, 75, 52416526605.683586
76.0, 80, 49307902606.40755
76.0, 85, 46274282022.320366
76.0, 90, 43416977868.225334
76.0, 95, 40820001241.53456
76.0, 100, 38550771516.566124
76.0, 105, 36666393113.460045
76.0, 110, 35184728141.48538
76.0, 115, 34126959438.82778
76.0, 120, 33481187431.346752
76.0, 125, 33240523599.32323
76.0, 130, 33406441406.89111
76.0, 135, 33974904407.48789
76.0, 140, 34939535381.72449
76.0, 145, 36291520156.83847
76.0, 150, 38019542812.84059
76.0, 155, 40113473313.73692
76.0, 160, 42557900342.75291
76.0, 165, 45331662469.76819
76.0, 170, 48408042037.18268
76.0, 175, 51756931173.852135
76.0, 180, 55334241301.2668
78.5, -180, 64663744247.78506
78.5, -175, 68617296498.464714
78.5, -170, 72610826032.15259
78.5, -165, 76561012433.13597
78.5, -160, 80386985763.14088
78.5, -155, 84001455579.1931
78.5, -150, 87325142940.9161
78.5, -145, 90297336603.42436
78.5, -140, 92799351210.00955
78.5, -135, 94714381121.95796
78.5, -130, 96011651598.22986
78.5, -125, 96679088684.15202
78.5, -120, 96653388308.5452
78.5, -115, 95979415394.06297
78.5, -110, 94458048812.52905
78.5, -105, 91957700082.88605
78.5, -100, 88645610320.85512
78.5, -95, 84598704792.12193
78.5, -90, 80220161864.95715
78.5, -85, 75812996134.14795
78.5, -80, 71504559673.76468
78.5, -75, 67434353598.63386
78.5, -70, 63678206465.129814
78.5, -65, 60300392023.7639
78.5, -60, 57336733593.280754
78.5, -55, 54809434733.8833
78.5, -50, 52724170710.009514
78.5, -45, 51076380816.51404
78.5, -40, 49854188533.78549
78.5, -35, 49031805411.37869
78.5, -30, 48577323192.44893
78.5, -25, 48455561171.989975
78.5, -20, 48629705657.7999
78.5, -15, 49065768898.09162
78.5, -10, 49704528942.75691
78.5, -5, 50470924902.044785
78.5, 0, 51324289876.86562
78.5, 5, 52227680060.52132
78.5, 10, 53105834794.923164
78.5, 15, 53883499970.43951
78.5, 20, 54514235876.14148
78.5, 25, 54954991464.344124
78.5, 30, 55159188236.58449
78.5, 35, 55092467004.87055
78.5, 40, 54736456222.8741
78.5, 45, 54085378341.81924
78.5, 50, 53149040142.4498
78.5, 55, 51948319380.748726
78.5, 60, 50526706747.12164
78.5, 65, 48937052271.907234
78.5, 70, 47231827671.81922
78.5, 75, 45467394377.69233
78.5, 80, 43714989314.98803
78.5, 85, 42039353391.741585
78.5, 90, 40505204094.85562
78.5, 95, 39169220769.34766
78.5, 100, 38078960956.587105
78.5, 105, 37276935189.42415
78.5, 110, 36781000088.4456
78.5, 115, 36609506750.368
78.5, 120, 36773319665.90024
78.5, 125, 37281307161.63563
78.5, 130, 38135564241.628395
78.5, 135, 39340472436.37674
78.5, 140, 40899325214.05908
78.5, 145, 42804879342.173676
78.5, 150, 45050187448.44994
78.5, 155, 47630726740.284325
78.5, 160, 50526990474.55792
78.5, 165, 53712048865.251625
78.5, 170, 57155731782.576126
78.5, 175, 60823931707.26208
78.5, 180, 64663744247.78586
81.0, -180, 74148398994.43077
81.0, -175, 77941008334.453
81.0, -170, 81700740613.54413
81.0, -165, 85357160617.10385
81.0, -160, 88828170350.2545
81.0, -155, 92023038933.37024
81.0, -150, 94887196662.42482
81.0, -145, 97379219801.50102
81.0, -140, 99411795436.19458
81.0, -135, 100913439241.64262
81.0, -130, 101844754395.159
81.0, -125, 102180504275.79463
81.0, -120, 101895510972.40811
81.0, -115, 101044670357.68721
81.0, -110, 99472372080.71567
81.0, -105, 97056181824.47163
81.0, -100, 93986987635.7169
81.0, -95, 90362421072.46129
81.0, -90, 86455461886.91014
81.0, -85, 82495558402.75694
81.0, -80, 78549597328.0712
81.0, -75, 74710431211.79242
81.0, -70, 71047163562.4226
81.0, -65, 67619540763.86927
81.0, -60, 64460116955.6486
81.0, -55, 61594519319.57921
81.0, -50, 59041890813.34491
81.0, -45, 56808737522.81672
81.0, -40, 54897823586.9176
81.0, -35, 53299618336.50197
81.0, -30, 51992322986.71498
81.0, -25, 50953129278.91315
81.0, -20, 50156681821.422424
81.0, -15, 49577633015.49342
81.0, -10, 49181281815.635666
81.0, -5, 48922960958.00516
81.0, 0, 48772735220.57808
81.0, 5, 48705808473.65316
81.0, 10, 48679729919.61621
81.0, 15, 48651752836.92844
81.0, 20, 48596318038.63416
81.0, 25, 48491372157.22893
81.0, 30, 48311082197.175255
81.0, 35, 48035978945.08474
81.0, 40, 47658326666.75175
81.0, 45, 47177086217.968025
81.0, 50, 46595566267.037674
81.0, 55, 45922338549.197296
81.0, 60, 45183299168.49727
81.0, 65, 44410741000.445145
81.0, 70, 43624802747.39024
81.0, 75, 42850058750.409065
81.0, 80, 42131331169.35877
81.0, 85, 41509106067.82869
81.0, 90, 41018972654.913445
81.0, 95, 40694806045.43722
81.0, 100, 40568627056.67654
81.0, 105, 40668545807.66817
81.0, 110, 41011810196.862595
81.0, 115, 41615284869.06749
81.0, 120, 42493527957.76124
81.0, 125, 43654185084.37993
81.0, 130, 45103734368.851074
81.0, 135, 46853390786.25373
81.0, 140, 48900670429.786896
81.0, 145, 51229842204.770805
81.0, 150, 53837148250.67569
81.0, 155, 56721361058.048904
81.0, 160, 59854479789.02672
81.0, 165, 63200657340.48927
81.0, 170, 66726807811.76175
81.0, 175, 70393002781.25333
81.0, 180, 74148398994.43077
83.5, -180, 83678689450.49944
83.5, -175, 86994384258.73969
83.5, -170, 90214628352.02905
83.5, -165, 93260981903.79372
83.5, -160, 96088769332.78275
83.5, -155, 98651905162.25816
83.5, -150, 100893277341.04787
83.5, -145, 102761119241.44557
83.5, -140, 104223275998.8508
83.5, -135, 105268192878.77478
83.5, -130, 105833506945.80736
83.5, -125, 105882642708.6778
83.5, -120, 105389481128.94106
83.5, -115, 104339215932.44742
83.5, -110, 102750881842.07028
83.5, -105, 100635312300.92978
83.5, -100, 98097376992.97107
83.5, -95, 95223823414.6408
83.5, -90, 92112462540.8816
83.5, -85, 88860713800.6199
83.5, -80, 85533714683.59523
83.5, -75, 82198018001.90569
83.5, -70, 78911645283.99641
83.5, -65, 75729426839.80269
83.5, -60, 72675806789.66876
83.5, -55, 69773311753.51486
83.5, -50, 67053722416.954895
83.5, -45, 64536979448.49239
83.5, -40, 62229457986.0566
83.5, -35, 60133350738.3938
83.5, -30, 58248337784.518715
83.5, -25, 56568699961.82013
83.5, -20, 55082617037.881004
83.5, -15, 53776303012.083755
83.5, -10, 52635755056.37252
83.5, -5, 51643553172.99796
83.5, 0, 50780457901.13568
83.5, 5, 50029028122.93092
83.5, 10, 49371597249.820076
83.5, 15, 48790198743.17223
83.5, 20, 48270803570.705475
83.5, 25, 47802985510.610695
83.5, 30, 47373496707.98376
83.5, 35, 46970551973.99801
83.5, 40, 46592737466.73653
83.5, 45, 46241592647.88117
83.5, 50, 45918047463.550476
83.5, 55, 45627192397.60473
83.5, 60, 45377157867.58446
83.5, 65, 45179197728.10433
83.5, 70, 45046256925.29401
83.5, 75, 44993105958.83045
83.5, 80, 45040593616.48617
83.5, 85, 45208443006.75186
83.5, 90, 45513550847.556465
83.5, 95, 45973998957.83301
